Gene.symbol	Gene.ID	adj.P.Val	logFC	B
		0.418081009369765	0.537130138926203	-6.01641608805512
ARHGEF17	9828	0.418081009369765	0.217381957475125	-6.0164187751071
OR4N2	390429	0.41811960010551	-0.214629690075871	-6.01653670006918
SNORA16B	692157	0.41823270053624	-0.503157542304728	-6.01678691689602
HOXB13	10481	0.418268144360005	-0.193874327068823	-6.01693342470196
		0.418268144360005	0.364478757982173	-6.01694858014428
		0.41845944353087	-0.156884829683666	-6.01734288957514
COA3	28958	0.41845944353087	-0.281161454184081	-6.01738951819183
		0.41845944353087	0.157260905050581	-6.01743616118339
		0.418478403558761	0.28536960389718	-6.01751914702656
BTBD10	84280	0.418487229393317	-0.292325299770317	-6.01758414785425
FAM186B	84070	0.418568406224211	-0.185067396715588	-6.01777748313553
		0.418674163378936	-0.263674448019071	-6.01801436392498
LOC100294362	100294362	0.419186837736714	-0.303652366549749	-6.01897206154451
UXS1	80146	0.41920285693104	0.254144539920397	-6.01907206441635
CSRP3	8048	0.41920285693104	-0.182479586344112	-6.01912370637701
CACNA1C	775	0.41920285693104	-0.238257636716832	-6.01918985067843
		0.41920285693104	0.147119519336649	-6.01919765301852
SEC23A	10484	0.419389651939571	-0.226838995492121	-6.01957756264376
		0.419396047840879	-0.109975894585409	-6.01963816983373
		0.419436229957043	-0.31353098631012	-6.01978518186279
KLK3	354	0.419436229957043	-0.202962262590797	-6.01980783124215
SLC4A1AP	22950	0.419488435784173	-0.211108151132256	-6.01997821148439
ZBTB22	9278	0.419488435784173	0.37858227217869	-6.01999873487825
		0.419554659003217	-0.363745154938641	-6.02016513198477
		0.419635867409816	0.28006183956302	-6.02035799687518
		0.419662273710407	-0.256461570764924	-6.02045394208103
		0.419704729750671	0.417548792992537	-6.02057825108825
		0.419759053736416	0.245520612417911	-6.02072352185232
INCA1	388324	0.419763640371882	0.276136761747512	-6.02078237235492
ZKSCAN1	7586	0.419763640371882	0.316961407779437	-6.02086061369605
		0.419763640371882	-0.278630837306384	-6.02087935004384
		0.419830486088595	0.129328041721394	-6.02104671053085
RAD17	5884	0.419952271004304	0.380811552546433	-6.02131109360759
		0.42018840028452	0.213389345995024	-6.02177726791312
RNPC3	55599	0.420190045560592	-0.416415206589141	-6.02183507149466
PCDHGB4	8641	0.420190045560592	0.349870935021144	-6.02191169191842
PNMA6A	84968	0.420190045560592	0.341070381546849	-6.02192779940039
FKBP1A-SDCBP2///SDCBP2	100528031///27111	0.420214995612838	-0.177188464658787	-6.02202103897051
MADCAM1	8174	0.420282367068474	0.236637547151741	-6.02218913354817
CADM3	57863	0.420350338190322	-0.215734599307628	-6.02243126643775
		0.420350338190322	0.254525001440301	-6.02245090749019
		0.420350338190322	0.167390042864428	-6.02250306528008
XKRY2///XKRY	353515///9082	0.420350338190322	0.335692826614843	-6.02250580614114
		0.420359045283377	-0.27414411043947	-6.02258481012183
MIP	4284	0.420359045283377	-0.243968614724295	-6.02261951369133
XPO6	23214	0.420420135506741	-0.152868629889719	-6.0227764426463
LOC101060524///DRD5P2///DRD5	101060524///1818///1816	0.420456624406497	-0.332004953482174	-6.02288996103876
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3	100507607///100132247///728741///283970///23117	0.420468998804797	-0.37409542252446	-6.02296094210776
		0.42048070598553	0.237829338850331	-6.02304266047366
		0.42048070598553	-0.508877472614427	-6.02307989130959
		0.420514023559185	0.219211870201907	-6.02318778760401
		0.420528361551335	0.258690859698176	-6.02326220994706
SNORD116-24	100033435	0.420546163626883	-1.2963156944005	-6.02334273432049
		0.420604956784611	0.360899070116087	-6.0234955139504
		0.420620454952471	0.618892974454809	-6.02363850723394
NDUFA12	55967	0.420620454952471	-0.629139003208127	-6.02366693410463
ADAMTSL1	92949	0.420620454952471	-0.16534248805763	-6.02367020522603
		0.420666961433906	-0.475822539620231	-6.02380128868049
MLLT6	4302	0.420675190457125	0.226302300419984	-6.02390891914118
FGF3	2248	0.420675190457125	-0.221566388006634	-6.02391401049943
COL17A1	1308	0.420687097357581	-0.17426487979685	-6.02398409730829
		0.420892096319787	-0.357208803544778	-6.02439434160179
RTFDC1	51507	0.420903454862012	0.344506844835824	-6.02446343759611
		0.420999894571645	-0.418072234024047	-6.02468234185623
C12orf56	115749	0.421092776875364	0.149354522774046	-6.02489493137668
LOC440934	440934	0.421149748270744	-0.264100046217248	-6.02504427668885
MYO1H	283446	0.421285985502747	0.234480577221807	-6.02533305647527
MMEL1	79258	0.421313145609088	-0.186850223603648	-6.02544433019355
LOC100421561///FAM133CP///FAM133DP///FAM133B	100421561///728640///728066///257415	0.421313145609088	0.27779273696103	-6.02547895892076
		0.421350344676295	-0.22472868026534	-6.0255934443417
GLIS3-AS1	84850	0.421370030928467	-0.247418034628524	-6.02567711925592
SPAG11A///SPAG11B	653423///10407	0.421429389224116	-0.179285144548507	-6.0258305491087
		0.421435094658928	0.256235630815503	-6.02588962433207
		0.421608540729291	0.211437440386816	-6.02624355830431
ZNF474	133923	0.421651722702878	0.261363145912104	-6.02636847468474
		0.421699304062443	-0.256654721550995	-6.02650110601112
		0.421730154501273	-0.3186349897869	-6.02666664685469
		0.421730154501273	-0.421294181563847	-6.02669440029224
LRRC71	149499	0.421730154501273	-0.195680590879354	-6.02674344893213
BAIAP2L2	80115	0.421730154501273	-0.189556062552653	-6.02675137183103
WTAP	9589	0.421806616378585	-0.360152419461855	-6.02696907159653
RPAP2	79871	0.421806616378585	0.483778681472223	-6.02700152128332
		0.421806616378585	-0.237955411018657	-6.02703268463726
DPY19L3	147991	0.421868441623559	0.358520300771144	-6.02719025124475
RASAL2	9462	0.421924871692488	0.309313945166665	-6.02733832082169
DHX38	9785	0.421936414230002	0.36581942186816	-6.02742950607722
RERE	473	0.421936414230002	-0.251326903503731	-6.02745654905977
		0.422227174179075	0.597350807617746	-6.028015765774
PHLDA3	23612	0.42225139049649	0.293259015316748	-6.02810720925471
ENSA	2029	0.422326736737486	0.253979048677445	-6.0282883138677
JARID2	3720	0.422387463828997	0.222477285854893	-6.02844375275951
SOX13	9580	0.422407203519072	-0.215066280104063	-6.02852731298991
IGFALS	3483	0.422473033172925	0.253200315339553	-6.02869166055369
COL18A1	80781	0.422539802651868	-0.234958239894693	-6.02894787824655
		0.422539802651868	-0.457340483708125	-6.02895190446785
EPHB4	2050	0.422539802651868	-0.295256430136815	-6.02895549885092
LINC00638	196872	0.422603662549069	0.243703835287728	-6.02911632961639
		0.422681560099313	0.27695417174046	-6.02930172491217
ARL6IP6	151188	0.422752699303433	0.288764430405059	-6.0294752475802
TSPAN6	7105	0.422794547842907	0.218534037903813	-6.02959744893948
TRMT44	152992	0.422822919627472	-0.282973294787312	-6.0296960391587
		0.422874259733316	-0.299612014389718	-6.0298348328583
		0.422896099316259	-0.564022103146351	-6.02992196668255
		0.422999330576567	0.278890908803898	-6.03020016009581
GPR26	2849	0.422999330576567	-0.218107631354477	-6.0302376844843
ITPKB	3707	0.422999330576567	-0.276507662848672	-6.03024932778215
MROH1	727957	0.423144288451144	-0.319353799743368	-6.03057976549941
UNC5B	219699	0.423144288451144	-0.210701202701079	-6.03060071355713
		0.423264536459146	-0.444515903730927	-6.03085989675209
C20orf181	100128998	0.423449224636268	-0.209221503153814	-6.03123163789706
		0.423525014766357	-0.35439272938184	-6.03141294486742
		0.423526659577292	-0.422279044545607	-6.03146467235966
TMPRSS11D	9407	0.423558184305039	0.188039195735075	-6.03159073331939
RAB44	401258	0.423558184305039	0.375649770456467	-6.03161744899511
ACER1	125981	0.42357744486832	-0.195193241390548	-6.0316999404464
		0.42363465188758	-0.204498250780266	-6.03187504334893
CNTNAP5	129684	0.42363465188758	-0.174971465925374	-6.03189754440622
KRTAP5-10	387273	0.423749888947938	-0.230308716806796	-6.03214762680969
APBA3	9546	0.423765334972028	-0.25574529847015	-6.03222341952991
PROM2	150696	0.423767254548272	-0.257417008941542	-6.03227792556922
		0.423767254548272	-0.248730032603648	-6.03232440409439
		0.423779558867974	0.423111662145522	-6.03242634555756
LZTS1-AS1	100874051	0.423779558867974	-0.254945439711444	-6.03248728756089
		0.423779558867974	-0.340004069226783	-6.03253732100501
		0.423779558867974	0.334957537918323	-6.0325411066393
SEPT2	4735	0.42388576840723	0.214652288534825	-6.03277530089556
		0.423936382080921	-0.255708666505803	-6.03291242120094
VENTX	27287	0.42403912182768	-0.349008952146351	-6.03314046683701
		0.424098247499527	-0.259260585162107	-6.03329238426933
		0.424137329776376	-0.185461999886815	-6.0334093231039
		0.424147071185323	0.47478579860738	-6.03348344014106
CSTF2	1478	0.424147071185323	0.271558567958542	-6.0335238469459
RPL23AP53	644128	0.424208612005099	0.319937471007462	-6.0336813765552
FADS6	283985	0.424208612005099	-0.198858542906303	-6.03380626072257
AGR2	10551	0.424208612005099	0.216552644182006	-6.03382091679861
PCDHB10	56126	0.424208612005099	0.253849684919569	-6.03382618140452
CCP110	9738	0.424242872667707	0.304810743992951	-6.03393465943111
		0.424259654695639	-0.643299149955639	-6.03403433696313
PEX10	5192	0.424259654695639	-0.373542532003317	-6.03407090851853
EML2	24139	0.424259654695639	0.35983477095025	-6.03411012678585
ACTA2	59	0.424275981810054	0.423645503699418	-6.03418731736169
HPDL	84842	0.424287715956109	0.238641488351576	-6.03428708685447
SETBP1	26040	0.424287715956109	-0.318813763655058	-6.03430521752039
		0.424344063672606	0.211394651696931	-6.03461103801023
		0.424344063672606	-0.45206485850539	-6.03461912612272
		0.424344063672606	0.221896666330846	-6.03464160559778
RNF25	64320	0.424344063672606	-0.268921020113599	-6.03464232217003
UBQLN3	50613	0.424344063672606	0.219596435837893	-6.03464697082321
GLYR1	84656	0.424351992199801	-0.159042454000829	-6.03473823127645
SLC25A53	401612	0.424351992199801	0.246553950903398	-6.03475817837266
		0.424352793204736	0.285186125414594	-6.03480826392677
		0.424390128968684	0.391189384858623	-6.03496097066471
BRD2	6046	0.424390128968684	0.233324325691543	-6.03497068796559
ABHD14A	25864	0.424492131124379	0.303546060704394	-6.03519706354298
NOV	4856	0.424525552458791	0.431330247532338	-6.03530394714264
		0.424534519170466	0.656320592669984	-6.0353682313022
		0.424637966401755	-0.252298113961444	-6.0355970316658
LOC149950	149950	0.42475924464988	-0.243115403596184	-6.03590386128513
		0.42475924464988	0.144846375122305	-6.03590742483291
		0.42475924464988	0.441224729766997	-6.03595410730454
		0.424763189921596	0.843799358966002	-6.03600961771769
KCP	375616	0.424787868731928	-0.207163937792288	-6.03613024286424
MRPL49	740	0.424787868731928	0.226105631526121	-6.03614984303383
GADD45GIP1	90480	0.424800832833958	0.359832471196933	-6.03622103529589
		0.424971225298978	0.131614508323799	-6.03656695647995
CLP1	10978	0.424971225298978	-0.205641891264096	-6.03664635649202
EVA1A	84141	0.424971225298978	-0.213798513254145	-6.03666333987544
NTS	4922	0.425027503545289	0.150377585870231	-6.03680982870911
ZMAT3	64393	0.425040045011523	-0.304173788258707	-6.03693181615888
YAP1	10413	0.425040045011523	-0.265647518772803	-6.03696537258993
GTF2IRD1	9569	0.425040045011523	0.220953245570896	-6.03697745164621
LIPM	340654	0.425074811092351	-0.209972892340382	-6.03708649908838
FCRL3	115352	0.425163286295938	0.397785476889718	-6.03730531376504
OARD1	221443	0.425163286295938	0.346983380024875	-6.03733748928041
GAS2L3	283431	0.425178349531025	-0.483858908199837	-6.0374122550935
BTF3P9	503543	0.425223075548315	0.33162877493781	-6.03753856849639
C7orf62	219557	0.425260702293072	-0.246977892648839	-6.03765253048493
GPR87	53836	0.42527241048427	0.205054089247927	-6.03772144538149
KCNMA1	3778	0.425292849115793	-0.256950067817992	-6.03780552476233
NEU1	4758	0.425332987915105	-0.311445891788557	-6.03793825345486
		0.425332987915105	-0.163916336775291	-6.03797238090302
		0.425465693091196	0.310427492585405	-6.03825143466498
		0.425509647199985	0.396544913424545	-6.03840064701684
		0.425509647199985	0.225445512622306	-6.03844891327611
GLIPR1L1	256710	0.425509647199985	0.209572287732173	-6.03847338948097
		0.425721178990444	-0.404792622231761	-6.03888910527896
GRK7	131890	0.425758870046346	-0.219655941635573	-6.0390030340533
SMIM11A	54065	0.425909423302903	0.302310501398423	-6.03931272603388
		0.426121731796778	-0.247223133327529	-6.03972935137293
SLC14A2	8170	0.426428013755712	-0.277155871339968	-6.04030851813158
PIN1P1	5301	0.426568429144075	-0.223058867596185	-6.04060014496665
A1CF	29974	0.426569511625119	-0.167387730374793	-6.04065051049448
NXNL2	158046	0.426643551584605	-0.283401370111939	-6.0408271570133
		0.426701109205049	-0.321754418792703	-6.04097905761686
		0.426701109205049	-0.25515078947305	-6.04102372690194
COASY	80347	0.426760253063179	0.245740904326287	-6.04117453676849
LOC642316	642316	0.426761432345899	-0.187049987432836	-6.04125141756209
LOC613266	613266	0.426761432345899	0.282797482075457	-6.04129968929032
		0.426761432345899	0.306393905837894	-6.041321973005
SIX2	10736	0.426773610770025	-0.261590918466421	-6.04139149989283
RSL1D1	26156	0.426925406008636	-0.334747229699007	-6.04171017767873
		0.426925406008636	-0.378852048819651	-6.04175094911556
CD19	930	0.42706143179163	0.299764818446518	-6.04203456691039
OBP2B	29989	0.427072948535653	-0.503917743392206	-6.04211980913085
FTMT	94033	0.427072948535653	0.1724877817131	-6.04215134369512
		0.427308918852444	0.16421634010572	-6.04263151344552
		0.427308918852444	-0.189756413985489	-6.04266708779267
BMP3///BMP3	651///651	0.427308918852444	0.425873675366915	-6.04276425051757
ZNF155	7711	0.427308918852444	0.282630732241293	-6.04279592097355
GNPAT	8443	0.427308918852444	0.342674556385987	-6.04282163695574
		0.427308918852444	0.633692978616089	-6.04286173319311
SLC4A7	9497	0.427308918852444	0.426514333364842	-6.04289797356194
TSC1	7248	0.427569426391518	-0.24245411997181	-6.04339615815507
RASSF9	9182	0.427580263389154	0.244182851074213	-6.04346325126846
MMP16	4325	0.427612493311534	0.265798930105721	-6.0435672588092
SNORD115-32	100033806	0.427643371773683	0.140825789646352	-6.04370411477187
ACSM5	54988	0.427643371773683	-0.28121158544154	-6.04373515601643
FUT4	2526	0.427643371773683	0.245849764381425	-6.04376567413899
		0.427695299604307	0.327110221110282	-6.04390363782918
		0.427855866322758	-0.50315199810282	-6.04422895424929
ARL14EP	120534	0.427931286417727	0.266317999313848	-6.04440735572372
PIWIL2	55124	0.427957111975526	0.214002296180762	-6.04450023134839
SEC61A1	29927	0.42803896523522	0.170932465177451	-6.04477587467729
		0.42803896523522	0.334984727988391	-6.04478503680027
PUF60	22827	0.42803896523522	0.289344056338724	-6.04478826218084
UBAP2L	9898	0.42803896523522	0.212771167726784	-6.04483468905714
		0.428046755770152	-0.574453611085405	-6.04489644708921
LOC150776///SMPD4	150776///55627	0.428267260128567	0.18530839921849	-6.04532467575457
TLDC1	57707	0.4283765935399	-0.241691853866088	-6.04556127535893
		0.428607037452597	-0.515147649046848	-6.04600624036283
PXMP2	5827	0.428634103007489	-0.287833250278608	-6.04610111524751
		0.428650429898397	-0.227848745589553	-6.04619056475614
		0.428650429898397	-0.113728255329602	-6.04622580372955
		0.428739116933968	-0.430059337629769	-6.04644737895905
ARAFP2	644000	0.428739116933968	-0.221734198429518	-6.04647494518254
BAIAP2L1	55971	0.428838195592708	0.282481591084577	-6.04672233888285
PCBP2	5094	0.428838195592708	-0.232301769767826	-6.0467587026133
		0.428838195592708	0.237398898346601	-6.04679017058136
		0.428855450256897	0.503184245181591	-6.04686810907629
FLT3LG	2323	0.428903050432339	-0.177782744594944	-6.04699821112122
TMUB1	83590	0.429019238904587	-0.200955046379352	-6.0472461796355
RNF122	79845	0.429090764801075	-0.275323476745441	-6.04741734239887
		0.429112869647398	-0.346084298213101	-6.04750908015933
CBLN2	147381	0.429112869647398	0.367211868213517	-6.04755181888506
RBBP8NL	140893	0.429113439901818	-0.22177448314262	-6.04760104175891
MAPK10	5602	0.429437269587606	0.234331382827528	-6.0482084312404
STARD3NL	83930	0.429437269587606	-0.350233590629351	-6.04826604386062
		0.429437269587606	-0.670199767517	-6.04830182693068
PDPN	10630	0.429649446538548	-0.274812339102819	-6.04877790849099
CACNB2	783	0.429649446538548	0.300635497837896	-6.0488095328558
ZNF385D	79750	0.429649446538548	0.289618992302239	-6.04881054966121
TERF1	7013	0.429754141574912	-0.270993249908374	-6.04904199315911
PSMB8	5696	0.429754141574912	-0.418367122391376	-6.04908914331392
NUB1	51667	0.429754141574912	-0.191448477060945	-6.04913471687107
		0.429949842133863	0.336408779332502	-6.04951840757564
		0.430074327940919	0.28126210388557	-6.04977990824501
ZNF416	55659	0.430083581071945	0.369180217063018	-6.04984394047174
ABCF1	23	0.430088176873564	0.188797328908787	-6.04989998946086
		0.430146348284016	0.356416714324212	-6.05011254271038
MTA1	9112	0.430146348284016	0.221284099034826	-6.05012093742653
		0.430146348284016	-0.542050928069237	-6.05014413977406
		0.430205534324248	0.316619100458956	-6.05032819471465
ZIC3	7547	0.430205534324248	0.169484002364015	-6.05034182058153
RPS18P9	645958	0.430247645948002	0.234540002859452	-6.05046208352402
VAX1	11023	0.430570602516771	-0.286366687280266	-6.05106694903007
		0.430570602516771	-0.519441744825871	-6.05111111520489
RESP18	389075	0.430582417371239	0.266189711065921	-6.05117945938525
		0.430595083401342	-0.110684429975124	-6.05124925475594
		0.430705330200809	0.231741778012439	-6.05148593654955
PRLHR	2834	0.430786467635638	-0.276102579532752	-6.05169039379775
		0.430786467635638	-0.211843782262023	-6.0517568172708
		0.430786467635638	0.145292695983416	-6.05176901116151
STAC	6769	0.430804770096188	0.169641292018657	-6.05184840623547
GPT	2875	0.43085042310925	-0.229227386439883	-6.05197454689805
		0.430874328224527	-1.05363658020439	-6.05206350294867
ADNP2	22850	0.430914725608656	0.392156769640548	-6.05224333294447
GHITM	27069	0.430914725608656	-0.203417259943617	-6.05229310925531
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	425054///353513///51481///51480///26609///9084	0.430914725608656	0.406823852729685	-6.05230658329063
		0.430914725608656	0.369025107946102	-6.05232489125279
GALT	2592	0.430918357111524	-0.160214711860696	-6.05239674816703
KDM5C	8242	0.430918357111524	0.224360401435321	-6.0524272481249
FBF1	85302	0.430928924279182	0.202541507269902	-6.05249337510156
		0.430984563819342	-0.475579934732588	-6.05263650728806
		0.431072075186255	0.145570935658375	-6.05286229486007
GAL3ST4	79690	0.431072075186255	0.274287059988392	-6.05288211592028
		0.431107748558718	-0.17880494764179	-6.05304278979151
MYH6	4624	0.431107748558718	-0.19644036310655	-6.0530676848843
		0.431107748558718	0.108394410359038	-6.05308718728207
IMPAD1	54928	0.431274764599951	0.27061815375539	-6.05342038948385
		0.431291022615645	0.541332631692373	-6.05349617433474
ELAVL2	1993	0.431302411949692	-0.212038050234246	-6.05356364363683
FERMT2	10979	0.431342922152717	0.140432852858208	-6.05368463342908
		0.431342922152717	-0.241531802152572	-6.05372882943491
SLC3A2	6520	0.431383806073696	-0.235358424417081	-6.0539402772647
POLG	5428	0.431383806073696	0.317581131691126	-6.05394924794702
		0.431383806073696	0.31993110639635	-6.05400711538425
		0.431383806073696	-0.568895983080018	-6.05402163601755
		0.431383806073696	-0.19140120760738	-6.05403864317673
MIR106B	406900	0.431457987694908	0.280869254812605	-6.05421320394564
		0.431574438063955	0.254269772433664	-6.05445982109854
TFPT	29844	0.431577106496723	0.332004199843283	-6.05455969571018
		0.431577106496723	-0.379694831363598	-6.05456034147282
		0.431581093835965	-0.620376711734659	-6.05461512040824
RPL23P8	222901	0.431652532548177	-0.400196413605307	-6.05481203927279
		0.431652532548177	0.26055661464345	-6.05483287714804
FAM27E5	284123	0.431748593437751	-0.244556345084161	-6.05504459684945
GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8IP///ULK4P1///CHRFAM7A	653720///653125///653075///653073///283796///89838///89832	0.431761957954158	0.590327069946516	-6.05517991979359
		0.431761957954158	-0.593281768234248	-6.05522506008469
		0.431761957954158	0.127011844231759	-6.05524366669449
LOC100128922	100128922	0.431761957954158	0.134081282535241	-6.05525919704379
LOC646471	646471	0.431849851445063	-0.207034630361941	-6.05545692148556
DUPD1	338599	0.431924757877836	-0.233416529917496	-6.05565921360083
OR3A1	4994	0.431924757877836	0.401085933068408	-6.05572859244354
ETNK1	55500	0.431924757877836	0.362801836263265	-6.05573962908432
		0.431924757877836	-0.203643371002488	-6.05577627504897
GALNTL6	442117	0.431932304870481	-0.160132781223052	-6.05587353555923
PSPH	5723	0.431932304870481	-0.536113233331673	-6.05588497585557
LINC00998	401397	0.431970140999683	0.299275998670398	-6.0560329773304
INE1	8552	0.431970140999683	0.290430192562605	-6.05604525060818
NF1	4763	0.432024097556988	0.363985487602404	-6.05618504854333
AQP4-AS1	147429	0.432211197031098	0.387497728322969	-6.05655147819319
		0.432231957481951	-0.260452480667079	-6.05667598851476
NDUFS6	4726	0.432231957481951	0.264031404810943	-6.05668260044898
DNAJB1	3337	0.432264437884343	0.418393735839555	-6.05678576364545
		0.432278199282194	-0.16752981611277	-6.0568570652638
PTGES2	80142	0.432306912574206	-0.260884709954395	-6.05695380235703
BTAF1	9044	0.432314282418555	0.237870547289392	-6.05709049841559
OR10C1	442194	0.432314282418555	-0.189632292337478	-6.05709614333052
		0.432314282418555	0.294041642434908	-6.05710995943574
RBX1	9978	0.432372321483433	-0.379558714463935	-6.05727440082466
HLA-DPB2	3116	0.432372321483433	0.326927440914594	-6.05730442179775
		0.432431359546622	0.278174643558874	-6.05749096598276
NDUFS4	4724	0.432431359546622	0.303508242893864	-6.05750054824307
		0.432583393709663	0.262072369972223	-6.05780691091175
LOC400707	400707	0.432588184382415	-0.259695527099502	-6.05786289648147
LOC401123	401123	0.432682491281988	-0.154476425805555	-6.05807103119162
MIR323A	442897	0.432725250276807	0.16170219751451	-6.05819152799877
CCL18	6362	0.432903531319242	-0.215444847877282	-6.05854612839785
ZKSCAN5	23660	0.432903531319242	0.224794553908374	-6.05859005203582
SEC23IP	11196	0.432917029917347	0.423811045519069	-6.05866455239376
CPS1	1373	0.432917029917347	0.312989356345772	-6.0587086074075
CCDC146	57639	0.433109357199575	-0.527135578788558	-6.05908296286333
DKK1	22943	0.433242614362791	-0.203724962650498	-6.059356914543
HMGB4	127540	0.433290289208484	-0.23183233756219	-6.05948559770519
		0.433306775078361	0.309095958876036	-6.05956135649708
		0.433330675098631	-0.370537346312602	-6.05964968660617
PTPRN2	5799	0.433454963641244	-0.266118710458956	-6.05990826413343
COL11A1	1301	0.433730056793307	-0.168553608407547	-6.06042234292335
ACAT2	39	0.433927474492551	0.348367147791045	-6.06080452807231
SFRP2	6423	0.43393667765446	-0.247761174056385	-6.06086787298814
OR6N1	128372	0.434031489241826	-0.189874261730514	-6.06110510928458
SPDYE3	441272	0.434031489241826	0.278429911541874	-6.06115299118021
		0.434031489241826	0.580489300497928	-6.06117743089995
NOVA2	4858	0.434031489241826	0.291119223449835	-6.06125192843805
PLK3	1263	0.434031489241826	-0.422933722541874	-6.06126714345267
PRSS3P2///PRSS2///PRSS3P2///PRSS2	154754///5645///154754///5645	0.434048348379578	0.376527571265341	-6.06134341904785
KIF18B	146909	0.43414362466888	0.346993380958125	-6.06155241249672
EIF1	10209	0.434286975344868	-0.191368635356552	-6.06184268807152
		0.434328281064953	0.41278130031509	-6.06196027858219
UBE2W	55284	0.434336145288188	-0.294769494334579	-6.06211755378847
		0.434336145288188	0.295095221239635	-6.06220416484196
		0.434336145288188	-0.588772905154228	-6.06221563081072
UHMK1	127933	0.434336145288188	0.488494512194034	-6.06226639141414
		0.434336145288188	-0.272238932157961	-6.06227487637638
TMPRSS11F	389208	0.434336145288188	0.192036668264511	-6.06229768456988
SPATA3	130560	0.434336145288188	0.291123589403816	-6.0623109500921
		0.434336145288188	0.212909635945271	-6.06235519735633
SLC25A1	6576	0.43450589937488	-0.257389011315507	-6.06276592119663
FAU	2197	0.43450589937488	0.221217803626454	-6.06277901180058
FOXE3	2301	0.43450589937488	0.324950083067578	-6.06278526623267
STKLD1	169436	0.434522969093393	-0.250971882650912	-6.06286179161436
GNRHR2	114814	0.434569453432187	-0.23283225104602	-6.06302901930741
ADORA2A-AS1	646023	0.434569453432187	-0.22565637932048	-6.06303568950239
SNORD113-4	767564	0.434588945462641	0.384766464408789	-6.0631162902847
		0.434705815354165	0.278913267313433	-6.06336690319978
MYCBP2	23077	0.434705815354165	0.185520369264507	-6.06340906662156
RBM14	10432	0.434800671489441	0.454431301442372	-6.063616938269
		0.434852150877892	-0.213705005345771	-6.06375151622603
		0.434854701566207	0.144672718201078	-6.06384349222124
TBL3	10607	0.434854701566207	-0.206028274900084	-6.06385109010872
PQBP1	10084	0.434885993332345	0.33815903396227	-6.06395155511698
CHUK	1147	0.434900568320257	-0.298998796623962	-6.06406945961879
GTF2H5	404672	0.434900568320257	-0.385225586559701	-6.06416560960074
LOC400464	400464	0.434900568320257	0.322890773803069	-6.06418351975909
SFI1	9814	0.434900568320257	0.159965736024049	-6.06421838487936
		0.434900568320257	-0.245349086966003	-6.06425825337298
		0.434900568320257	0.33536136568657	-6.0642914659759
WNT6	7475	0.434900568320257	-0.205984858402987	-6.06434808632011
ZNF562	54811	0.434900568320257	0.273293926419154	-6.06435704788768
		0.434921946925241	-0.55263185392869	-6.0644407326053
TRIM51	84767	0.435096094321931	-0.184420435955225	-6.06478223080741
OR1A2	26189	0.43510721617308	-0.220336149395108	-6.06484857908431
		0.435138663286252	-0.558244437330432	-6.06496467250665
		0.435138663286252	-0.123494001338723	-6.06502383436894
		0.435138663286252	0.247498618689055	-6.06508658485728
FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F	100124412///677784///654835///654412///645520///641702	0.435138663286252	0.283336552236319	-6.06509192701481
		0.435180983291567	0.388281727284411	-6.06524583640738
EWSAT1	283673	0.435180983291567	-0.21270733443325	-6.06527296335928
		0.435180983291567	-0.212281326838309	-6.0653333107298
		0.435180983291567	-0.564938302769072	-6.06535354702554
C14orf180	400258	0.435238289626639	0.353316591278192	-6.06549774712608
NNMT	4837	0.435252465703769	-0.264952425096187	-6.06556919723974
THAP10	56906	0.435253409494756	-0.331944019161278	-6.06561832850874
MIR646HG	284757	0.435273471251529	0.36177179659743	-6.06570424774461
OR51A2	401667	0.435273471251529	0.169078121470978	-6.0657472261862
ANKRD18DP	348840	0.435481963457865	0.433591705826699	-6.0661683172302
		0.435481963457865	-0.254187535932006	-6.06619373258975
		0.435514866000437	0.399956039496269	-6.06629669420962
LCN9	392399	0.435569880282514	0.259217811860697	-6.06643690026933
PSMA7	5688	0.435653126241128	0.370786026347426	-6.06663609514365
MYPN	84665	0.435653126241128	-0.213815769945688	-6.06667214372562
		0.435680896668888	0.104707922666667	-6.06676641555101
		0.435703483221424	-0.501350794551825	-6.0668568594184
		0.435703483221424	-0.222137796958954	-6.06689943983592
		0.43578900048603	-0.258024219991708	-6.06710483112253
		0.43578900048603	0.403593992404644	-6.0671384065497
HID1	283987	0.43584623874275	-0.206631122452321	-6.06728224411038
IFT52	51098	0.435959347143154	-0.36109783746393	-6.06753804086944
		0.435959347143154	-0.443636000630184	-6.06758846027415
TJP1	7082	0.435959347143154	0.158997549130182	-6.0676150181996
FAM90A27P	646508	0.435965439496708	-0.307306761401327	-6.06767273024477
GRIK2	2898	0.435982618580795	0.184435918458541	-6.06774909335513
NDUFS3	4722	0.436000929439489	0.197143741211029	-6.06782735504378
CDC37L1	55664	0.436127737187837	0.232317181254974	-6.06808812128414
AK9	221264	0.436301008040877	0.395991437843283	-6.06842692021769
		0.436305848888449	0.114911206658789	-6.06848900184228
		0.436305848888449	-0.30861381157753	-6.0685299248746
TMEM187	8269	0.436413556007819	-0.229734187765754	-6.06876540142597
BRINP1	1620	0.436413556007819	-0.171149935621064	-6.06881871689612
