Gene.symbol	Gene.ID	adj.P.Val	logFC	B
IDH1	3417	0.623347116639467	0.373243107535652	-6.06493022267442
SEPT4	5414	0.623391805055947	-0.244019224393032	-6.06501533648729
YME1L1	10730	0.623864577333678	0.186690478383087	-6.06554730376378
		0.623899482005687	-0.292789804784414	-6.06564252797955
C11orf84	144097	0.623899482005687	0.191651160471394	-6.0656605571269
MGC24103	158295	0.624197410294931	0.170292424303068	-6.06600968728422
		0.624502621209599	0.239498396939884	-6.06636819515938
MED23	9439	0.624502621209599	0.170927379528605	-6.06640666684723
DDI1	414301	0.624502621209599	-0.202718596646766	-6.06644298110488
ITPKC	80271	0.624596132286679	0.212126188999171	-6.06657878414393
EIF4E3	317649	0.624602615374985	-0.587524107302238	-6.06662392121803
SELT	51714	0.624681886193374	0.276060205083333	-6.0667474570038
KCNQ4	9132	0.624681886193374	0.212699004263268	-6.06678323872901
		0.624701619929184	-0.495613728101989	-6.0668421618203
SMUG1	23583	0.624706352298466	-0.267222746046021	-6.06688545974285
NRG3	10718	0.624798786660805	0.199011910407131	-6.06702006641722
		0.624896501478771	0.278302156350331	-6.06716014359459
MANF	7873	0.624961119377928	-0.284347072328361	-6.06726575112059
		0.624971436603134	-0.655046487996684	-6.06733977587156
		0.624971436603134	0.33727160588723	-6.06744120110856
		0.624971436603134	-0.354605850067994	-6.06753811521816
OR2A42///OR2A1///OR2A14	402317///346528///135941	0.624971436603134	-0.522971185306385	-6.06755401371056
HTR1A	3350	0.624971436603134	0.270990904302237	-6.06755927407343
SCN2A	6326	0.624971436603134	0.384992141567993	-6.06757924356263
CIR1	9541	0.624971436603134	-0.354369901904229	-6.06762996463587
		0.624971436603134	0.296373928456052	-6.06765572264209
ASAH2B///ASAH2	653308///56624	0.624971436603134	0.423229644327944	-6.06769020730407
		0.624971436603134	0.375787606970151	-6.06772201971124
FKBP10	60681	0.624971436603134	-0.23255922724834	-6.06772418495677
		0.624971436603134	0.888457174097845	-6.06773652263705
		0.624971515597061	0.598664772243367	-6.06777492157774
		0.62500700373526	0.350764110695687	-6.06785015450208
ADRB1	153	0.625128034558418	0.311835444592041	-6.068019509902
		0.625128034558418	-0.241945056202322	-6.06805265713314
CARD17///CARD17	440068///440068	0.625394975849604	0.361777377048922	-6.06842317210888
		0.625394975849604	0.374025446029851	-6.06842476433367
LRCH3	84859	0.625394975849604	-0.189360528050166	-6.06844507138182
EMC10	284361	0.625534439066628	-0.243789451365259	-6.0686282825586
		0.625643317960036	-0.54188220617247	-6.06877967411705
LEMD3	23592	0.625742076568259	-0.211303622999585	-6.06893543261057
LOC102725104///ANKRD20A12P///ANKRD20A8P///ANKRD20A5P	102725104///100874392///729171///440482	0.625742076568259	0.727510324562604	-6.06895879374161
PPP2R3B	28227	0.626002352569971	0.454214826347845	-6.06926727459051
HTATIP2	10553	0.626090706824205	-0.358156647011608	-6.06939722641563
ARL15	54622	0.626117686562683	-0.371703239584161	-6.06948806030322
ZFP41	286128	0.626117686562683	-0.193749415336234	-6.06951978300271
TIMM17B	10245	0.626117686562683	0.293396076919569	-6.06959507830922
		0.626117686562683	0.281428725579186	-6.06963804395789
EPC2	26122	0.626117686562683	0.333133901818411	-6.06964581515975
LAP3	51056	0.626117686562683	0.28894380060987	-6.06966840585387
		0.626117686562683	0.430672213171227	-6.06969294321483
TUBA1B	10376	0.626117916114976	0.221920064090385	-6.06974866464725
		0.626117916114976	0.172789519681592	-6.06977790717558
MORN3	283385	0.626117916114976	-0.233459555445273	-6.06980787425081
CCDC177	56936	0.626138941145872	-0.223832641305971	-6.06986791001609
SPATC1L	84221	0.626152465418795	-0.317877322677446	-6.06992016051006
		0.626418206297227	0.325165897229686	-6.07026144217775
		0.626418206297227	-0.318556626961858	-6.0703088987727
		0.626418206297227	-0.234398774030679	-6.07031036565576
TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	102724862///102723859///101060389///101060376///101060351///101060321///729877///729873///440452///414060///414059///84218	0.626487850694502	0.373437067543948	-6.07042076014528
C4orf19	55286	0.626514219936898	0.184229128657959	-6.07049146232922
		0.626514219936898	0.294994625973469	-6.07052448587052
RPL36A-HNRNPH2///RPL36A	100529097///6173	0.626544261603182	-0.301587498034827	-6.07059381211262
C14orf105	55195	0.626612293164777	-0.160829886594113	-6.07072529217172
		0.626612293164777	0.136442487092869	-6.07074068137103
OR5H15///OR5H14///OR5H6///OR5H1	403274///403273///79295///26341	0.626805208110492	-0.126998215895522	-6.07101373062372
CBLN4	140689	0.626805208110492	0.228622999249171	-6.07104648596967
		0.626805208110492	0.251727304236733	-6.07106686860535
FBLN5	10516	0.626805208110492	-0.325878339556798	-6.07110566429932
MT1P3	140851	0.626805208110492	-0.305775448094942	-6.07113138315716
SCGB1D1	10648	0.627049152319405	-0.287479664189884	-6.07145319605229
		0.627049152319405	-0.262690918908791	-6.07146025663774
		0.627199708283798	-0.111410582439055	-6.07165420800696
NEUROG2	63973	0.627228971561793	-0.255047552697346	-6.07172263055794
		0.627300160235338	-0.123704336496269	-6.0718344165268
		0.627322023869994	-0.201261618694444	-6.07189516987319
		0.627338708374146	0.251184615653397	-6.07195056170957
		0.627398109432394	0.169628079878525	-6.07205012544032
ANXA9	8416	0.627408188439653	0.263146564221808	-6.07209867577187
ZIC5	85416	0.627467224162725	0.228488628983419	-6.07219784299058
USP22	23326	0.627496710238112	-0.20618839028068	-6.07226644838604
		0.627552287855115	-0.408490502997928	-6.0723863153376
		0.627552287855115	-0.180001355243781	-6.0724218346314
FHOD1	29109	0.627552287855115	-0.197737769167496	-6.07243824184381
		0.627647716165167	-0.223550178096603	-6.07257497755713
		0.627656463587277	-0.472609362898839	-6.07264269864503
		0.627656463587277	0.331756639058044	-6.072685083001
RBM17	84991	0.627656463587277	-0.401551162228856	-6.07269831349415
SOD2	6648	0.627694847417376	-0.496587302880183	-6.07282120547669
STARD8	9754	0.627694847417376	0.371671564342456	-6.07282310841839
		0.627694847417376	0.166438504864013	-6.07285224307019
		0.627718618029242	-0.338169402944444	-6.0729148851091
		0.627909039345028	-0.279496990732174	-6.07315622568177
USP32P1	162632	0.627909039345028	-0.874944908718905	-6.07318772583324
TBX19	9095	0.627936447982975	-0.277364886385156	-6.07325409872586
MPV17	4358	0.627961975713942	0.395529607859453	-6.07331852381803
ARV1///ARV1	64801///64801	0.627995783094608	0.519187195628526	-6.07345139505937
MTUS2-AS1	100874107	0.627995783094608	0.192005292339136	-6.07348101320895
		0.627995783094608	-0.244613140414593	-6.07349376169427
FAM89B	23625	0.627995783094608	0.300502272342039	-6.07350566035302
ATRAID	51374	0.628018971739254	0.407346065320896	-6.07356764887808
CNKSR2	22866	0.62820327979808	0.375538766352818	-6.07382050837358
RPS14P3	644068	0.62820327979808	-0.313827850982585	-6.07383395653684
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	54659///54658///54657///54600///54579///54578///54577///54576///54575	0.628232061805967	0.144921999618989	-6.07390169119497
SEMA4D	10507	0.62831103149074	0.201488218810944	-6.07406550973349
SPATA41	388182	0.62831103149074	0.300441760495025	-6.0740921405577
LINC00115	79854	0.62831103149074	-0.257320995625208	-6.07410499799976
		0.62831103149074	0.477139162559703	-6.07416631941251
LHX3	8022	0.62831103149074	0.197172282241708	-6.07417329390296
		0.628346342708618	-0.203569081279022	-6.07424773264252
LOC440792	440792	0.628372985479936	0.307037172104893	-6.07431322434942
DHTKD1	55526	0.628431764346615	0.198414776463928	-6.07443482433175
KIFC2	90990	0.628431764346615	0.236945126996683	-6.07444985551718
		0.628501716033668	0.32223705981136	-6.07455998294608
		0.628550183746171	-0.358923901169154	-6.07464794745163
		0.629283597601271	-0.176701234583748	-6.07544138707121
		0.629309957771446	-0.463368848026535	-6.07550649361911
RFESD	317671	0.629389077610727	0.493183197672057	-6.07562588574792
RNA28S5///RNA18S5///RNA5-8S5	100008589///100008588///100008587	0.629452815759028	-0.0940324599999975	-6.07572943350855
ZNF700	90592	0.629590574127526	0.352701884195687	-6.07594867934072
		0.629590574127526	-0.702018412713931	-6.07598667383024
TOMM6///PRICKLE4	100188893///29964	0.629590574127526	-0.313068316470152	-6.07604255551232
TLX3	30012	0.629590574127526	0.256686808975124	-6.07605197998666
CDX4	1046	0.629590574127526	-0.21559667154063	-6.07606091968491
MAD2L1	4085	0.629615718446123	0.400272041706053	-6.07612472418633
		0.629627290766718	-0.149296912896767	-6.07619006069658
BRINP2	57795	0.629627290766718	0.259244233	-6.07621250794253
		0.629662868251477	0.801685244336237	-6.07629702761062
		0.629662868251477	-0.138223658295191	-6.07632496021913
MYH7B	57644	0.629664987965161	0.159334165620233	-6.07636507031216
LINC01296	642477	0.629684576868284	0.468071407728028	-6.07642313714303
		0.629785631830599	0.289160365405058	-6.07660103650373
		0.629785631830599	0.338710462400911	-6.07660285886876
CBSL///CBS	102724560///875	0.629804485517656	0.204662320507049	-6.0766601524561
		0.629873154450264	0.350879527162935	-6.07677150807972
MFSD6L	162387	0.629873154450264	-0.313268982335823	-6.07680979925289
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.629873154450264	-0.487932049681177	-6.07686564549397
		0.629873154450264	-0.341798954689053	-6.07688235052103
		0.629968052931227	-0.62402581024544	-6.07701774823616
MIR103A2	406896	0.630090811896225	-0.396023968265337	-6.07721223480735
PCSK9	255738	0.630090811896225	0.192945642118161	-6.07721962276669
		0.630239785702743	0.133070567415837	-6.07741136509063
		0.630239785702743	0.235343952754975	-6.07751574217324
ZNF415	55786	0.630239785702743	-0.463019404634743	-6.07752296617808
NATD1	256302	0.630239785702743	0.288307091889306	-6.07752410867182
		0.630377955162429	0.19536497218781	-6.07771376707098
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1	644019///445571///220869///150472///55871///644019///445571///220869///55871	0.630377955162429	0.542736677088722	-6.07774166456629
		0.630379829689323	0.4164109603466	-6.0778061866815
SCN8A	6334	0.630379829689323	-0.229251612917497	-6.07781931147773
ICOSLG	23308	0.630450239233826	0.249931094394693	-6.07792941555746
GABRA3	2556	0.630458488970524	0.191164991230928	-6.07797573250366
WISP1	8840	0.630759443233024	0.226440497196103	-6.07832225116729
		0.630813138401099	-0.512161190439056	-6.07841514170684
OXLD1	339229	0.630932440145229	-0.272054836403815	-6.07860275706239
UGT2A3	79799	0.630932440145229	-0.144052499567578	-6.07861309651387
ACTR3BP2///ACTR3BP5	440888///399746	0.631149163570109	-0.217538381008707	-6.078872983393
TSPY10///TSPY4///TSPY3///TSPY2///TSPY1	100289087///728395///728137///64591///7258	0.631155262389562	0.286594853543532	-6.07891705178764
MBTPS1	8720	0.631190498687452	0.19517549016957	-6.0789909619591
SMYD5	10322	0.631291722148799	0.229258863219735	-6.07913244151212
CD300LF	146722	0.631308775026848	0.313995013381011	-6.07918771253761
GRIA1	2890	0.631314154529847	0.253567149843699	-6.07926572853107
ZER1	10444	0.631314154529847	-0.213907047578359	-6.07926882974463
		0.631334308417529	-0.335050032884327	-6.07936533370149
PRR19	284338	0.631334308417529	0.221201982320896	-6.07939919990489
BDKRB2	624	0.631334308417529	-0.295866819222637	-6.0794460140057
NUDT6	11162	0.631334308417529	-0.316916497498341	-6.07949450788548
		0.631334308417529	-0.534599075177031	-6.07955468590795
S100A4	6275	0.631334308417529	0.435834030850746	-6.07956345533524
ERMN	57471	0.631334308417529	0.399766077419984	-6.07957712044005
		0.631334308417529	-0.231759333369403	-6.07960038080901
KCTD6	200845	0.631334308417529	-0.341077966495855	-6.07962955510584
CUTC	51076	0.631520818504523	-0.330573619404645	-6.07985821336702
SLFN12	55106	0.631545528099354	-0.47841414298839	-6.07995461626935
XRN1	54464	0.631545528099354	-0.176382635390549	-6.07998132992679
		0.631545528099354	-0.541141105972223	-6.08001286013404
ISCA1	81689	0.631545528099354	0.585115428143865	-6.08003454266638
		0.631572687088899	-0.381696350471393	-6.08010008234625
SLC35A2	7355	0.631628379632389	0.2539545235	-6.08019480432022
		0.631660251580032	0.428474291398425	-6.08027205381817
		0.631660251580032	0.407287691322554	-6.08030289389751
CARMIL3	90668	0.631671591697295	0.19217863575995	-6.08036555103184
		0.631671591697295	-0.46554357880597	-6.08042577126957
		0.631671591697295	-0.204217755596186	-6.08042770274269
LOC102725104///LOC101059935///ANKRD20A8P	102725104///101059935///729171	0.631678750032191	-0.302038614165424	-6.08047275433935
		0.631679096454727	0.516343495126451	-6.08051083642523
		0.631722320006384	-0.428833820435324	-6.08059276106359
HSPB7	27129	0.631754369610728	0.185622889453566	-6.08066325232024
ELF2	1998	0.631769425113434	-0.324502299679106	-6.08073832971121
		0.631769425113434	-0.113004808188226	-6.08077535986633
BAG6	7917	0.631769425113434	1.01913459901327	-6.08081073962427
		0.631769425113434	-0.19282467781219	-6.08082949654923
VN1R10P	387316	0.631769885121452	0.219411933417497	-6.08089377652064
GGT2///GGT8P///GGTLC2///GGT3P///GGT1	728441///645367///91227///2679///2678	0.631769885121452	-0.440402441230928	-6.08090537465058
DHRS12	79758	0.631826242602879	-0.236979762901741	-6.08101914239691
BAGE2	85319	0.631826242602879	-0.358761391261191	-6.08106819548927
NUDCD2	134492	0.631826242602879	-0.299639203390546	-6.08109940296799
HPS5	11234	0.631826242602879	-0.294292831324212	-6.08111984211801
ZNF569	148266	0.631826242602879	-0.268558527536899	-6.08116456628166
CCDC22	28952	0.631826242602879	0.193740965223466	-6.08120172784154
		0.631826242602879	0.284324435972222	-6.08122681198241
		0.632054026593884	-0.409772153266583	-6.0814972317477
		0.632098826560198	0.138920348782753	-6.08158066300434
LMLN	89782	0.632245972602178	0.521545733707297	-6.08176859850444
CCDC66	285331	0.63237752120247	0.601594281979684	-6.08195937144221
		0.63237752120247	0.161867337927031	-6.08197821233448
E4F1	1877	0.632443241384651	0.163827435350332	-6.08208294163287
MUC12	10071	0.63247154789585	0.162109638651741	-6.08218168146341
XPO1	7514	0.63247154789585	0.301764243003316	-6.08221119990536
ARFGAP1	55738	0.63247154789585	0.189141378823383	-6.08222476252519
		0.632491165956711	-0.12521701185821	-6.08228241948167
TMA7	51372	0.632761454260462	1.19105032146849	-6.08259577110628
MYH11	4629	0.632762707024104	0.216350633403399	-6.08263467530709
		0.632778954541163	-0.173187856916253	-6.08268956520497
		0.632778954541163	-0.309323007007048	-6.08276624222429
TSPEAR-AS2	114043	0.632778954541163	-0.301490646288556	-6.08281403570758
IL2	3558	0.632778954541163	-0.106992947353233	-6.08283276385778
		0.632778954541163	-0.165703477303483	-6.08283933129732
DALRD3	55152	0.632808480968287	-0.260254548275703	-6.08290704460441
		0.632923146177947	-0.204444865580017	-6.08307633012864
STC1	6781	0.632923146177947	0.213700458159619	-6.08310678341264
KANK4	163782	0.632923146177947	0.171234092314259	-6.08313673713334
THUMPD3	25917	0.633083344489263	-0.307037234713517	-6.08335800961822
C1orf186	440712	0.633083344489263	0.475832822430346	-6.08337516912574
		0.633207538100676	0.302837738098258	-6.08353927049856
		0.633210882325578	-0.43506162031965	-6.08359247891614
GPAT4	137964	0.633210882325578	-0.625097457083747	-6.08361783286975
CNOT7	29883	0.633323822396715	0.462065146417912	-6.08378454445357
HNRNPA3P1	10151	0.633323822396715	-0.528726864603649	-6.08380799083552
MAF	4094	0.633394646997346	0.369536325529022	-6.08391766582898
		0.633481417016146	0.500826135416665	-6.08407757409046
		0.633481417016146	0.52017554497264	-6.08408111117616
		0.633517706243807	-0.201122088133084	-6.08417722144678
FADS2	9415	0.633517706243807	-0.396658828669569	-6.0842163719855
OSGIN2	734	0.633517706243807	-0.311792500994613	-6.08423069598842
M6PR	4074	0.633732601976965	0.294317047577534	-6.08448809831408
CASP8	841	0.633732601976965	-0.285992592565504	-6.08452442224532
MRGPRF	116535	0.633901362263253	0.191182619041046	-6.08473358468263
C1orf131	128061	0.63390545220089	-0.213653835269488	-6.08477527081713
		0.633937788683806	0.240242265611526	-6.08484567284317
HDGFRP2	84717	0.633950340197936	-0.22829963432048	-6.08489595443931
GARS	2617	0.633951827335177	0.210805700537312	-6.08493498406327
		0.633999947704895	-0.192675018255806	-6.0850214158314
		0.634062138107169	-0.718896249788973	-6.08512213803612
TMEM203	94107	0.634117667513254	-0.403039793029849	-6.08521607758565
CREM	1390	0.634148827241755	0.235341483107383	-6.08528524341589
		0.634187370058956	0.340507513970564	-6.08536190440299
		0.634265200488427	0.311619755223049	-6.08557138016528
TCEANC	170082	0.634265200488427	0.382669427911692	-6.08557700751352
		0.634265200488427	-0.642713689944031	-6.08562362565908
MGME1///MGME1	92667///92667	0.634265200488427	-0.324197922347429	-6.0856369055742
		0.634265200488427	-0.180326212636819	-6.0856561432696
		0.634265200488427	0.170619842642621	-6.08566589450997
ZNF12	7559	0.634331567000606	-0.272364538638889	-6.08577077534764
ANXA5	308	0.634343080830482	-0.748868276010782	-6.08581994013738
PLCB3	5331	0.634417942843402	0.213195591010365	-6.0859334257283
		0.634434000291192	-0.237638088278191	-6.08598719344579
GBAS	2631	0.634465796171272	0.542862686742122	-6.08605693497362
NANP	140838	0.634473331893551	-0.276891075087892	-6.08612943825189
HMG20A	10363	0.634473331893551	0.241800831940709	-6.08613949733204
		0.634536260246631	-0.423979890399254	-6.08626853060938
FAM149B1	317662	0.634536260246631	-0.304784511815507	-6.08627827236995
		0.63455595344129	0.133260310557214	-6.08633570412622
		0.634644693334251	-0.490614068386405	-6.08647205590257
		0.634644693334251	0.125018131052653	-6.08650063443418
KCTD5	54442	0.634653747216962	0.163561914076285	-6.08654725457023
NXPH1	30010	0.634697884277632	0.234552895113599	-6.08662946521194
F11	2160	0.634728410362113	0.219269890885987	-6.0866978597151
		0.634779054362454	-0.129999360533997	-6.08678665425927
		0.634843786893228	-0.244613116036484	-6.08692223766251
		0.634843786893228	-0.500978735608208	-6.08692714147826
LGR5	8549	0.634854369154008	0.145747618469319	-6.08697528505294
KRTAP12-4	386684	0.634892743986269	-0.258332499154643	-6.08705746717233
PIGF	5281	0.634892743986269	0.683249250504147	-6.08709342412194
PFN2	5217	0.634892743986269	-0.328458417978442	-6.0871264147957
C10orf113	387638	0.634994479594364	-0.404938645031094	-6.08728348119666
		0.634994479594364	-0.341293872834162	-6.08735830472819
ZNF750	79755	0.634994479594364	-0.208208928673716	-6.08736171034515
		0.634994479594364	0.525910354735491	-6.08737913008295
		0.635066623946541	0.221225989091625	-6.08748963756464
ATRIP///TREX1	84126///11277	0.635134420660232	0.167906632446932	-6.08760329186095
DEFB128	245939	0.635134420660232	-0.135211578559701	-6.0876330997552
		0.635267635921609	0.436748655987564	-6.08782484179953
DDX6	1656	0.635267635921609	0.21948564891667	-6.08784280587745
		0.635303614493891	-0.25758853009121	-6.08791661430111
SNX5	27131	0.635306827059166	0.197698816180766	-6.08795723018878
		0.635367443475721	-0.58768265991252	-6.08805922181724
PLAA	9373	0.635367443475721	0.205956784655889	-6.08809333352739
SDR39U1	56948	0.635378735446694	-0.191121855575038	-6.0881421202045
TRIM67	440730	0.63539355411155	-0.254850323330846	-6.08819447427635
RNF31	55072	0.635403925256041	0.177096933950663	-6.08824232116039
MUC12	10071	0.635461680164191	-0.279153525764928	-6.08833813739086
		0.635559363082543	-0.366031119124793	-6.08847435623624
PIGQ	9091	0.635672816850879	0.313252490497513	-6.08862650647893
ADGRB3	577	0.63570793422736	-0.162983546334576	-6.08872642289333
		0.63570793422736	-0.561558788822555	-6.08873669268993
JUP	3728	0.636043115309591	-0.350262595201907	-6.08911591914551
		0.636043115309591	-0.35424920831136	-6.08915032813918
CLEC19A	728276	0.636086562438459	-0.278844976527364	-6.08923156048874
VCP	7415	0.636131630947774	-0.16525724127446	-6.08934840687781
		0.636131630947774	0.737441786853234	-6.08935172478682
SYT5	6861	0.636137970599749	0.252985767622304	-6.08940867262704
		0.636137970599749	0.360851387716418	-6.08944976825688
ACO2	50	0.636137970599749	0.169249862796848	-6.08947002012456
		0.636258056277587	0.265286084869818	-6.08962866241858
		0.636318705473367	-0.247522933772801	-6.08974638959381
TMC6	11322	0.636318705473367	-0.204870421649253	-6.08978745806402
CMTR2	55783	0.636318705473367	0.282132467578775	-6.08980178127734
		0.636366675593333	0.226450564698176	-6.08992161815273
		0.636366675593333	-0.314819015956466	-6.08997227452612
		0.636366675593333	-0.426227304246269	-6.09004344521978
VPS18	57617	0.636366675593333	0.296349531285243	-6.09005272894906
LCN6	158062	0.636366675593333	-0.263469926523218	-6.0900601827401
MGAT5	4249	0.636366675593333	0.277206044191542	-6.09007383875133
		0.636451662160543	-0.513889199122305	-6.09019692266347
XIRP1	165904	0.636470628669131	0.188442879314676	-6.09026803625204
		0.636470628669131	-0.312350647654229	-6.09029057456519
ATF4	468	0.636604597212107	0.347095848241292	-6.09046306956343
DENND6A	201627	0.63662686105183	0.157484866820481	-6.09055691330555
ZNF566	84924	0.63662686105183	-0.364568679941542	-6.09058968956541
LOC339803	339803	0.63662686105183	-0.455735377187395	-6.09059725237026
		0.636652150293539	0.225523534483417	-6.09070714735829
OR6B1	135946	0.636652150293539	0.209094694265754	-6.09075329683705
NDOR1	27158	0.636652150293539	-0.217036445502903	-6.09076545175844
MAPK15	225689	0.636652150293539	-0.209516643811358	-6.09078041313192
		0.636652150293539	1.01933657810282	-6.09080889883813
		0.636659068555709	0.412904028983416	-6.09087388615316
HPGD	3248	0.636659068555709	-0.791679080860696	-6.09092356639033
PAK3	5063	0.636659068555709	-0.240103418462686	-6.09096441645644
		0.636659068555709	0.155018356685324	-6.09096472561136
		0.636923040437552	-0.276698100155883	-6.09126821370844
		0.637166362687222	0.286349104939055	-6.09155072673396
ANKRD40	91369	0.637192734662311	0.193344044274047	-6.09161449486594
ZNF506	440515	0.637566386186078	-0.555911403602817	-6.09202811317637
HIST1H2BA	255626	0.637610434999311	0.174404105363598	-6.09210964370905
COLQ	8292	0.637629305837759	0.255027713472222	-6.09218027301267
		0.637629305837759	-0.197846514233416	-6.09221612015065
USP29	57663	0.637629305837759	-0.195563927343698	-6.09224014640951
WNT9A	7483	0.637805680046611	-0.226770568294776	-6.09245485073821
N4BP2	55728	0.637832718980309	-0.334969069214343	-6.0925192173476
		0.637867441187064	0.463258146020729	-6.09259130991302
ZNF3	7551	0.638004053335747	-0.321160356539802	-6.09276590361374
		0.638183329202968	-0.371706957048922	-6.09298335202915
		0.638207810398955	0.507511924675789	-6.0930451038311
GREM2	64388	0.638244166451544	-0.276168498999169	-6.09312704695798
		0.638244166451544	0.341188123779849	-6.09315591814332
RBM41	55285	0.638244550132082	-0.274403975024875	-6.09322952874157
ASXL2///ASXL2	55252///55252	0.638244550132082	0.45620669911733	-6.09323055254626
		0.638460361454958	0.346075624548924	-6.09348457961392
		0.638496682770008	-0.477101318935738	-6.09357253764335
CRKL	1399	0.638496682770008	-0.318365452660037	-6.09359529677904
AKAP8	10270	0.638689780979938	0.183224264796433	-6.0938263714132
		0.638800114635836	-0.197524883456468	-6.09397426404379
SPACA3	124912	0.638853328061445	-0.22384677090423	-6.09406478314066
HIRA	7290	0.638915633537632	0.241344454937397	-6.09416441755744
LOC100288208	100288208	0.638946618226988	0.214920776919569	-6.09428830267205
		0.638946618226988	-0.173380537466833	-6.09429926561593
BAIAP2-AS1	440465	0.638946618226988	-0.255367040960198	-6.09434871590533
PLCG1	5335	0.638946618226988	0.332041102541044	-6.09439297946713
NPAS4	266743	0.638946618226988	0.271600341189884	-6.09439337875499
SERPINA4	5267	0.638946618226988	0.23290882416418	-6.09444364614461
RASL12	51285	0.638946618226988	0.196593160832089	-6.09445505633787
KDM6B	23135	0.639114411524193	0.267167244593699	-6.09466047855965
BPIFB6	128859	0.639160900717355	0.210890525151741	-6.09474417151731
C1QTNF7	114905	0.639196951221643	-0.192593901269901	-6.09484237519734
		0.639196951221643	0.566635600132255	-6.09492157746662
GSTM4	2948	0.639196951221643	0.520491700168326	-6.09496239431693
SOWAHA	134548	0.639196951221643	0.231869862899669	-6.09500817054643
HMCN2	256158	0.639196951221643	0.238327807708541	-6.09504408603382
		0.639196951221643	-0.580503942910447	-6.09508462298149
SLAMF1	6504	0.639196951221643	0.309675851461029	-6.095112336311
		0.639196951221643	-0.392181705367746	-6.09511632016164
LOC401357	401357	0.639196951221643	0.22773730298549	-6.09513371628179
		0.639196951221643	-0.178079341531094	-6.09515074669804
C12orf10	60314	0.639353416441832	0.293513623167496	-6.09534464425233
GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2	730394///728340///653238///2966	0.639431722056298	-0.375782449075871	-6.09546015201629
		0.63943724334757	-0.210431582409204	-6.09555425622386
ODC1	4953	0.63943724334757	0.343679586370643	-6.09555658359417
CSTB	1476	0.63943724334757	-0.278225585538971	-6.09557672228374
MKX	283078	0.639532385462735	-0.227215153950248	-6.09570906633342
KIF22	3835	0.639568862997278	0.343729681058043	-6.09586440118276
KRTAP8-1	337879	0.639568862997278	0.189547693504147	-6.09589056173678
RPS25	6230	0.639568862997278	-0.173291817429524	-6.09589139211463
WSCD1	23302	0.639568862997278	0.236630515102403	-6.09594606705337
SLC52A2	79581	0.639568862997278	-0.28923976033416	-6.09594632207577
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	105369154///101059953///101059938///100288332///100132247///728741///642799///642778///440345///339044///283970///283955///23117///9284///5310///100132247///440345///23117	0.639568862997278	-0.341220311546019	-6.09596757590706
RGSL1	353299	0.639614194703804	0.149278061757049	-6.09604996774692
		0.639617464523679	0.316016522057214	-6.09609022266851
KDM8	79831	0.639676058037293	-0.358003091763266	-6.09618588276017
PRMT9	90826	0.639760353418584	-0.216135751713516	-6.0963138960287
RGS13	6003	0.639760353418584	-0.264085438498341	-6.09634965399726
		0.639760353418584	0.165591947463101	-6.09638119916457
TNXB///TNXA	7148///7146	0.639778974370943	0.301143851296434	-6.09643680476085
		0.639899058314925	0.317064071421643	-6.0966279821586
FLJ42102	399923	0.639899058314925	-0.288073334122305	-6.09663092481677
KATNAL1	84056	0.640174795044614	-0.397226109608209	-6.09694376866163
		0.640177150590336	0.288705562969319	-6.09698306739852
		0.64044038820366	-0.314119493997098	-6.09728323213136
USP9X	8239	0.640493241404669	-0.187459389267	-6.09738706281387
PTPRK	5796	0.640493241404669	0.331520755876867	-6.09740992315757
		0.640729584757937	-0.318918404486319	-6.09770074314537
		0.640729584757937	0.163123113913765	-6.09773872741169
CES2	8824	0.640729584757937	-0.172492466276949	-6.09775684601441
CLYBL	171425	0.640777949291475	0.406779283294775	-6.09784932693066
MAP7D1	55700	0.640777949291475	0.25600634048632	-6.09791334687217
YWHAQP8	392510	0.640777949291475	0.436709068275703	-6.09791588025724
FNBP1	23048	0.640823843725994	-0.170283915334165	-6.09799960230209
UBR2	23304	0.640823843725994	-0.177587258650078	-6.09803551611265
		0.641037280574539	0.618694619141792	-6.09828551083915
CCNL1	57018	0.641082762992224	-0.395709545660862	-6.09841223771612
		0.641082762992224	-0.260322851231344	-6.09848182809877
TCAF1	9747	0.641082762992224	-0.228316894785654	-6.09850157656249
DIAPH2-AS1	10824	0.641082762992224	0.24098911500083	-6.09851037767325
LRRC37B	114659	0.641082762992224	0.750985082923716	-6.09853908280563
LMAN2L	81562	0.641082762992224	-0.460335359561775	-6.09855218728902
